,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,18O,17O
12,13,698.2102018656994,698.2110024906866,698.2112755946764,3232109.93449539,11744.201576025976,221410.9498778263,5.895844633520122,-1,-0.3911480655557547,0.4274225086863819,0.9981860408289072,0.655727921543392,26.0,0.8292682926829268,0.24390243902439024,13C1 O10,de-protonated,1.0,18.0,C41 H34 O10 13C1,41.0,34.0,10.0,,,1.0,,,
13,15,697.2860559190547,697.2868577692618,697.2865650051872,2781351.0987005527,10078.202525337583,221704.69990517703,5.07359411701729,-1,0.4198619180725585,0.37555298084701266,0.0,0.2253317885082076,15.0,1.2432432432432432,0.35135135135135137,O13,de-protonated,0.0,,C37 H46 O13,37.0,46.0,13.0,,,,,,
14,16,697.2493534686091,697.2501553673457,697.2501794958029,2781388.1023583477,10131.95391832228,221716.4499158699,5.073661617140012,-1,-0.0346051645564376,0.9933692068522622,0.0,0.5960215241113572,16.0,1.1666666666666667,0.3888888888888889,O14,de-protonated,0.0,,C36 H42 O14,36.0,42.0,14.0,,,,,,
15,17,697.2129832732012,697.2137852200177,697.2137939864186,2344071.987833402,7152.496668742362,177382.1599233412,4.275932604442827,-1,-0.012573476026864034,0.999122095032042,0.0,0.5994732570192252,17.0,1.0857142857142856,0.42857142857142855,O15,de-protonated,0.0,,C35 H38 O15,35.0,38.0,15.0,,,,,,
16,18,697.2070373524343,697.2078393071102,697.207920759604,7122698.406212035,26643.723690327515,177383.75993010122,12.99285111754835,-1,-0.11682669019426604,0.6772005241158456,0.9981860408289072,0.8055947308010702,26.0,0.8095238095238095,0.23809523809523808,O10,de-protonated,0.0,,C42 H34 O10,42.0,34.0,10.0,,,,,,
17,19,697.1763038904437,697.1771058857393,697.1774084770343,2304485.169684724,7219.347464704811,177391.55991200925,4.203720416717084,-1,-0.4340233796651444,0.35115239807381926,0.0,0.21069143884429156,18.0,1.0,0.47058823529411764,O16,de-protonated,0.0,,C34 H34 O16,34.0,34.0,16.0,,,,,,
18,20,697.1550649391158,697.1558669624782,697.1557660445981,2856345.887164105,9732.256827010387,177396.95991488983,5.210395658445628,-1,0.14475657380947277,0.8901069115645606,0.0,0.5340641469387363,41.0,0.44,0.06,N2 O3,de-protonated,0.0,,C50 H22 O3 N2,50.0,22.0,3.0,,2.0,,,,
19,21,697.1400216278921,697.1408236711319,697.14102296765,2906226.239801412,10350.863416743648,177400.75993679726,5.301384769390169,-1,-0.28587690511708863,0.635062958208914,0.0,0.3810377749253484,19.0,0.9090909090909091,0.5151515151515151,O17,de-protonated,0.0,,C33 H30 O17,33.0,30.0,17.0,,,,,,
20,22,697.118634085108,697.1194361566054,697.1193805352137,3408947.2276913207,12921.260583678526,221757.94992872173,6.218421905712514,-1,0.07978746998798192,0.9652512093717025,0.0,0.5791507256230215,42.0,0.3673469387755102,0.08163265306122448,N2 O4,de-protonated,0.0,,C49 H18 O4 N2,49.0,18.0,4.0,,2.0,,,,
21,23,697.1033028107961,697.1041049025471,697.1041243939288,2919202.8235707236,8891.46281617405,221762.44989760412,5.325055969729357,-1,-0.027960502695991856,0.9956661422111817,0.0,0.597399685326709,38.0,0.4,0.15555555555555556,N2 O7,de-protonated,0.0,,C45 H18 O7 N2,45.0,18.0,7.0,,2.0,,,,
22,24,697.082292648333,697.0830947678373,697.0828566415436,2676514.2067406815,8929.927866952472,221769.1999064322,4.88235618285555,-1,0.3416040023037353,0.5229360592998962,0.0,0.3137616355799377,16.0,0.9629629629629629,0.6666666666666666,N2 S1 O18,de-protonated,0.0,,C27 H26 O18 S1 N2,27.0,26.0,18.0,1.0,2.0,,,,
23,25,696.2654730258924,696.2662762218378,696.2661639129021,2147826.3741489556,9009.329804135861,177623.5598994438,3.9179516966944195,-1,0.16130172834453468,0.8654152583264825,0.0,0.5192491549958894,16.0,1.1944444444444444,0.3611111111111111,N1 O13,de-protonated,0.0,,C36 H43 O13 N1,36.0,43.0,13.0,,1.0,,,,
24,27,695.379435480848,695.3802398388757,695.380071468862,1999983.5241643477,9651.127070807303,148208.13326135665,3.6482645600091512,-1,0.24212660190778715,0.7220246040319211,0.0,0.4332147624191527,13.0,1.4,0.25,O10,de-protonated,0.0,,C40 H56 O10,40.0,56.0,10.0,,,,,,
25,28,695.3636886421702,695.3644930207982,695.3648153275772,2106738.9691168717,7701.869845023328,222317.69993147836,3.843002217446122,-1,-0.4635074594051361,0.3031429155336169,0.0,0.18188574932017013,9.0,1.5555555555555556,0.3611111111111111,O13,de-protonated,0.0,,C36 H56 O13,36.0,56.0,13.0,,,,,,
26,29,695.3427583868717,695.3435627928782,695.3436859594777,2512053.6111108097,12117.242492456942,148215.96660036215,4.582355830200068,-1,-0.17713053566414536,0.8400391216774873,0.0,0.5040234730064923,14.0,1.3333333333333333,0.28205128205128205,O11,de-protonated,0.0,,C39 H52 O11,39.0,52.0,11.0,,,,,,
27,30,695.3060801595005,695.3068846134773,695.3067873857567,1899972.768029408,6191.044918540053,222335.6999014479,3.465830208516546,-1,0.13983427516320526,0.8970611502542539,0.0,0.5382366901525524,33.0,0.7843137254901961,0.0196078431372549,N2 O1,de-protonated,0.0,,C51 H40 O1 N2,51.0,40.0,1.0,,2.0,,,,
28,31,695.2911464777508,695.291950951256,695.2920443088086,2478667.434137655,12721.842373297557,177872.5599167966,4.521454525377447,-1,-0.13427099211719584,0.9046931616344871,0.0,0.5428158969806922,11.0,1.411764705882353,0.4411764705882353,O15,de-protonated,0.0,,C34 H48 O15,34.0,48.0,15.0,,,,,,
29,32,695.2699483101851,695.2707528114079,695.2709149407092,2750429.8365061497,10411.494331143003,177877.95992653936,5.0171891798507575,-1,-0.2331886719721304,0.739268419500723,0.0,0.44356105170043375,16.0,1.1891891891891893,0.35135135135135137,O13,de-protonated,0.0,,C37 H44 O13,37.0,44.0,13.0,,,,,,
30,33,695.2616893468445,695.2624938588654,695.2625397904502,6503538.131263952,24198.711244503444,222349.9499231102,11.863411569288855,-1,-0.06606365541291279,0.4880224433538802,0.6566013193347574,0.5554539937462311,29.0,0.8333333333333334,0.0625,S1 O3,de-protonated,0.0,,C48 H40 O3 S1,48.0,40.0,3.0,1.0,,,,,
31,34,695.2332488843867,695.2340534335877,695.2340163669882,2140948.745717521,7388.4954961687545,177887.35990046387,3.9054058893114316,-1,0.05331528480509714,0.9843322607894964,0.0,0.5905993564736979,35.0,0.6530612244897959,0.061224489795918366,N2 O3,de-protonated,0.0,,C49 H32 O3 N2,49.0,32.0,3.0,,2.0,,,,
32,35,695.1968213431741,695.197625939988,695.1976308576038,2233181.1634011324,7626.146130569838,177896.35990944135,4.0736514056637105,-1,-0.007073694700560584,0.999722054430047,0.0,0.5998332326580282,36.0,0.5833333333333334,0.08333333333333333,N2 O4,de-protonated,0.0,,C48 H28 O4 N2,48.0,28.0,4.0,,2.0,,,,
33,36,695.1910535756057,695.1918581799575,695.1921323108402,14352854.267569816,51035.13245903434,177898.1599253941,26.18172046253725,-1,-0.39432391407130285,0.21076995319579866,0.8137954859511739,0.4519801662979488,0.0,2.0952380952380953,1.0952380952380953,S1 O23,de-protonated,0.0,,C21 H44 O23 S1,21.0,44.0,23.0,1.0,,,,,
34,37,695.1603490936578,695.1611537381333,695.1612453482195,5111533.09893508,19043.996422097287,177905.95989631297,9.324189337984864,-1,-0.13178249911717946,0.4540134562423131,0.6613325846902486,0.5369411076214873,37.0,0.5106382978723404,0.10638297872340426,N2 O5,de-protonated,0.0,,C47 H24 O5 N2,47.0,24.0,5.0,,2.0,,,,
35,38,695.1394176056134,695.1402222774376,695.1401159801201,2651048.370324922,15133.683004465847,148259.2999326815,4.835902745932651,-1,0.15291495208782419,0.8781784510991041,0.0,0.5269070706594624,42.0,0.4,0.06,N2 O3,de-protonated,0.0,,C50 H20 O3 N2,50.0,20.0,3.0,,2.0,,,,
36,39,695.1241860103083,695.1249907020317,695.1248598388352,3270086.916281968,13011.16714925967,222393.94987020077,5.96512024258094,-1,0.18825854764581632,0.8212760381042538,0.0,0.4927656228625522,38.0,0.43478260869565216,0.13043478260869565,N2 O6,de-protonated,0.0,,C46 H20 O6 N2,46.0,20.0,6.0,,2.0,,,,
37,40,695.1028624376543,695.1036671572327,695.1037304707357,3040604.5452373023,13546.590891375747,177920.75991862582,5.546510593394487,-1,-0.09108497081842012,0.9549545697211935,0.0,0.5729727418327161,43.0,0.32653061224489793,0.08163265306122448,N2 O4,de-protonated,0.0,,C49 H16 O4 N2,49.0,16.0,4.0,,2.0,,,,
38,41,695.0880239758659,695.088828714826,695.0889873937876,2507014.4835083466,9494.815273728014,222405.44991788932,4.573163719153498,-1,-0.22828582309470852,0.7486194222884173,0.0,0.4491716533730504,21.0,0.75,0.5625,O18,de-protonated,0.0,,C32 H24 O18,32.0,24.0,18.0,,,,,,
39,42,695.0667564797056,695.0675612464421,695.0678580256882,2100760.367862702,7260.802123060922,177929.95992735148,3.8320963680676234,-1,-0.42697880890462675,0.3631866638481269,0.0,0.21791199830887614,26.0,0.5714285714285714,0.45714285714285713,O16,de-protonated,0.0,,C35 H20 O16,35.0,20.0,16.0,,,,,,
40,43,694.1794214727707,694.1802273954232,694.1799754657204,2021891.5901889966,6406.754487457968,222696.94988998913,3.6882280996535406,-1,0.36291698365966363,0.4810831255027807,0.9809296527951173,0.6810217364197153,28.0,0.7317073170731707,0.24390243902439024,13C1 O10,de-protonated,1.0,51.0,C41 H30 O10 13C1,41.0,30.0,10.0,,,1.0,,,
41,44,693.3476102245038,693.3484172254566,693.3486521987625,2531059.2857433516,9847.322793512765,178371.15993394714,4.617024980402163,-1,-0.3388963187650533,0.5283166141035449,0.0,0.31698996846212696,28.0,0.9387755102040817,0.04081632653061224,N2 O2,de-protonated,0.0,,C49 H46 O2 N2,49.0,46.0,2.0,,2.0,,,,
42,45,693.3112316562117,693.3120387042063,693.3122666893781,2194381.238924677,8842.946468567443,178380.55992263177,4.00287462791119,-1,-0.3288347585528712,0.5484084125217148,0.0,0.3290450475130289,29.0,0.875,0.0625,N2 O3,de-protonated,0.0,,C48 H42 O3 N2,48.0,42.0,3.0,,2.0,,,,
43,46,693.2753031324033,693.2761102268481,693.2763942443306,2926377.7189764534,10817.672798565927,222986.9499067704,5.338144035863019,-1,-0.40967424371804756,0.39360576085654153,0.0,0.2361634565139249,12.0,1.3529411764705883,0.4411764705882353,O15,de-protonated,0.0,,C34 H46 O15,34.0,46.0,15.0,,,,,,
44,47,693.2537292070364,693.2545363293684,693.2547518118945,2073962.7907617914,7910.226366250055,222993.94987564915,3.783213639960044,-1,-0.31082733368936566,0.5846497105424728,0.0,0.35078982632548367,35.0,0.68,0.04,N2 O2,de-protonated,0.0,,C50 H34 O2 N2,50.0,34.0,2.0,,2.0,,,,
45,48,693.2179295323722,693.2187367009728,693.2188793668469,2193521.0873107184,7987.777255354431,178404.55992382916,4.0013055846608205,-1,-0.20580206089193662,0.7903315700924264,0.0,0.4741989420554558,18.0,1.0555555555555556,0.3888888888888889,O14,de-protonated,0.0,,C36 H38 O14,36.0,38.0,14.0,,,,,,
46,49,693.2087803468883,693.209587527312,693.2094964523765,2051905.3423768736,8881.18061702981,178406.75990111657,3.74297760488543,-1,0.13138154627991805,0.9085593557750196,0.0,0.5451356134650117,5.0,1.68,0.88,O22,de-protonated,0.0,,C25 H42 O22,25.0,42.0,22.0,,,,,,
47,50,693.1813461401946,693.1821533560668,693.1824938574626,2768067.9100971245,8538.813818377545,223017.1998786769,5.04936362429558,-1,-0.49121464961574957,0.2617121148141707,0.0,0.15702726888850244,19.0,0.9714285714285714,0.42857142857142855,O15,de-protonated,0.0,,C35 H34 O15,35.0,34.0,15.0,,,,,,
48,51,693.1757296830842,693.1765369062128,693.176620630648,4049482.091007403,15042.592598894094,178415.35991628256,7.38685185178558,-1,-0.12078369737180354,0.701616118692307,0.9809296527951173,0.8133415323334312,28.0,0.7142857142857143,0.23809523809523808,O10,de-protonated,0.0,,C42 H30 O10,42.0,30.0,10.0,,,,,,
49,52,693.1455008267511,693.1463080889315,693.1461083480782,3421254.499484272,12665.372281943157,178423.15991924208,6.240872182412361,-1,0.28816558428113653,0.6304445824656721,0.0,0.37826674947940325,20.0,0.8823529411764706,0.47058823529411764,O16,de-protonated,0.0,,C34 H30 O16,34.0,30.0,16.0,,,,,,
50,53,693.1240758085916,693.1248830984462,693.1249789799789,2387939.244032409,9370.496180880966,223035.6998748913,4.35595294171163,-1,-0.1383322425784421,0.8991458230083105,0.0,0.5394874938049863,25.0,0.7027027027027027,0.3783783783783784,O14,de-protonated,0.0,,C37 H26 O14,37.0,26.0,14.0,,,,,,
51,54,693.108929870169,693.1097371795854,693.109722838694,3388911.6062379777,10171.846787465294,223040.94994280342,6.181873980790717,-1,0.020690651065687158,0.9976244758033551,0.0,0.5985746854820131,21.0,0.7878787878787878,0.5151515151515151,O17,de-protonated,0.0,,C33 H26 O17,33.0,26.0,17.0,,,,,,
52,55,693.0726824979228,693.0734898541473,693.0733373293097,2386589.542932976,8787.253811318275,223052.1998890471,4.3534908880856005,-1,0.22007027166677973,0.7640968800487892,0.0,0.4584581280292735,22.0,0.6875,0.5625,O18,de-protonated,0.0,,C32 H22 O18,32.0,22.0,18.0,,,,,,
53,56,691.4052465929816,691.4060560919564,691.4062862173897,1861382.7519263704,5889.735066882308,223590.44989567145,3.3954363345581497,-1,-0.3328367674375472,0.5403997218832743,0.0,0.32423983312996457,9.0,1.5789473684210527,0.2894736842105263,O11,de-protonated,0.0,,C38 H60 O11,38.0,60.0,11.0,,,,,,
54,57,691.3689811507144,691.369790696064,691.3699007080054,1842472.8014868805,8513.939288890886,178881.55993294783,3.360941799385043,-1,-0.15912168185952552,0.8687802578382237,0.0,0.5212681547029342,10.0,1.5135135135135136,0.32432432432432434,O12,de-protonated,0.0,,C37 H56 O12,37.0,56.0,12.0,,,,,,
55,58,691.3325427266531,691.3333523185889,691.3335151986212,2448919.175861936,8952.789362966994,223613.94991829587,4.467189320150493,-1,-0.23560268474512502,0.7346351847065865,0.0,0.4407811108239519,11.0,1.4444444444444444,0.3611111111111111,O13,de-protonated,0.0,,C36 H52 O13,36.0,52.0,13.0,,,,,,
56,59,691.2965153916733,691.2973250296601,691.2971296892368,2846023.082496437,9829.287309371624,178900.3599006338,5.191565342108553,-1,0.28257085827720957,0.6417281548953427,0.0,0.3850368929372056,12.0,1.3714285714285714,0.4,O14,de-protonated,0.0,,C35 H48 O14,35.0,48.0,14.0,,,,,,
57,60,691.2601784933031,691.2609881777269,691.2607441798526,2703670.2074132646,8783.219884498461,178909.75991656192,4.9318927283562255,-1,0.3529751635548079,0.5004864209360046,0.0,0.30029185256160273,13.0,1.2941176470588236,0.4411764705882353,O15,de-protonated,0.0,,C34 H44 O15,34.0,44.0,15.0,,,,,,
58,61,691.2388115330153,691.2396212447405,691.2396148117532,2195412.8580715535,6669.860592140607,223643.94990263224,4.0047564532,-1,0.009306450608577172,0.9995189489481224,0.0,0.5997113693688735,18.0,1.0810810810810811,0.35135135135135137,O13,de-protonated,0.0,,C37 H40 O13,37.0,40.0,13.0,,,,,,
59,62,691.2233599464391,691.2241696779053,691.2243586704683,1851123.6016186425,5774.543193348244,178919.3599262148,3.3767221331503507,-1,-0.27341710498007993,0.6601315240337475,0.0,0.3960789144202485,14.0,1.2121212121212122,0.48484848484848486,O16,de-protonated,0.0,,C33 H40 O16,33.0,40.0,16.0,,,,,,
60,63,691.2023087701106,691.2031185284691,691.2032293023689,2166375.7835845742,7278.96074661246,223656.19989864755,3.951788551966186,-1,-0.16026241645809813,0.8670235647410546,0.0,0.5202141388446327,19.0,1.0,0.3888888888888889,O14,de-protonated,0.0,,C36 H36 O14,36.0,36.0,14.0,,,,,,
61,64,691.1663404697903,691.1671502740896,691.1668437929845,3233329.711810704,11191.184989562118,223667.44989733477,5.898069687025211,-1,0.44342564729682854,0.33542115443106324,0.0,0.20125269265863793,20.0,0.9142857142857143,0.42857142857142855,O15,de-protonated,0.0,,C35 H32 O15,35.0,32.0,15.0,,,,,,
62,65,691.1297568575112,691.1305667085276,691.1304582836002,3953674.02354791,12833.585150214603,178943.55995309906,7.212083823523208,-1,0.1568805513665373,0.8722051694776378,0.0,0.5233231016865827,21.0,0.8235294117647058,0.47058823529411764,O16,de-protonated,0.0,,C34 H28 O16,34.0,28.0,16.0,,,,,,
63,67,691.093247142579,691.094057040208,691.094072774216,3273379.760014827,14224.516993354933,178952.95990054792,5.971126874609199,-1,-0.022766810803477082,0.9971245438762997,0.0,0.5982747263257798,22.0,0.7272727272727273,0.5151515151515151,O17,de-protonated,0.0,,C33 H24 O17,33.0,24.0,17.0,,,,,,
64,68,691.0567970404913,691.0576069846472,691.0576872648317,2266340.7660894403,7889.892206485818,178962.35993946472,4.134139405614753,-1,-0.11617001865348467,0.9277668181648017,0.0,0.556660090898881,23.0,0.625,0.5625,O18,de-protonated,0.0,,C32 H20 O18,32.0,20.0,18.0,,,,,,
65,71,689.3535722854184,689.354384392706,689.3542506435274,2764388.583094315,11575.770279674496,179404.55993789012,5.04265198985117,-1,0.1940209674772232,0.8112864446595536,0.0,0.48677186679573214,11.0,1.4594594594594594,0.32432432432432434,O12,de-protonated,0.0,,C37 H54 O12,37.0,54.0,12.0,,,,,,
66,72,689.3172291321725,689.3180412853831,689.3178651341432,2574314.0470697437,9528.03397081669,224267.6998658408,4.695928036798423,-1,0.2555442834055496,0.6957298906513046,0.0,0.41743793439078275,12.0,1.3888888888888888,0.3611111111111111,O13,de-protonated,0.0,,C36 H50 O13,36.0,50.0,13.0,,,,,,
67,73,689.2808642301826,689.2816764293336,689.2814796247588,3166350.0458158804,10452.855354033094,224279.1999117218,5.775888909664926,-1,0.28552134447537525,0.6357801610180911,0.0,0.3814680966108546,13.0,1.3142857142857143,0.4,O14,de-protonated,0.0,,C35 H46 O14,35.0,46.0,14.0,,,,,,
68,74,689.2442677273397,689.245079972714,689.2450941153746,2386351.3413267373,8963.147129324865,224291.44989970108,4.353056373267014,-1,-0.020519058743887143,0.9976636680832615,0.0,0.5985982008499569,14.0,1.2352941176470589,0.4411764705882353,O15,de-protonated,0.0,,C34 H42 O15,34.0,42.0,15.0,,,,,,
69,75,689.2076733723534,689.2084856639385,689.2087086059903,2196404.293604222,7326.346956226364,179442.55991912092,4.006564977657161,-1,-0.32347538415292426,0.5591637516511763,0.0,0.33549825099070574,15.0,1.1515151515151516,0.48484848484848486,O16,de-protonated,0.0,,C33 H38 O16,33.0,38.0,16.0,,,,,,
70,76,689.1865088666053,689.1873211849121,689.1875792378909,2578816.573588733,9867.54566733657,224309.94991176482,4.704141308423544,-1,-0.3744306870193308,0.4589198682069832,0.0,0.2753519209241899,20.0,0.9444444444444444,0.3888888888888889,O14,de-protonated,0.0,,C36 H34 O14,36.0,34.0,14.0,,,,,,
71,77,689.1499003884378,689.1507127529575,689.1506806641697,3908360.9083957286,12155.781690113397,224322.1999197212,7.129426026538409,-1,0.04656280353220723,0.4940136399382954,0.6566013193347574,0.5590487116968802,39.0,0.4583333333333333,0.08333333333333333,N2 O4,de-protonated,0.0,,C48 H22 O4 N2,48.0,22.0,4.0,,2.0,,,,
72,78,689.1135177295791,689.1143301400168,689.1142951547855,3897203.397202745,14146.889908946147,224333.69989206045,7.109073082540895,-1,0.050768401635659315,0.4928914856184844,0.6613325846902486,0.56026792524719,40.0,0.3829787234042553,0.10638297872340426,N2 O5,de-protonated,0.0,,C47 H18 O5 N2,47.0,18.0,5.0,,2.0,,,,
73,79,689.0922153865067,689.0930278238252,689.0930274024003,2416704.7657706933,8491.314771901183,179472.5599251866,4.4084254907301546,-1,0.0006115646598993965,0.9999979221614185,0.0,0.599998753296851,18.0,0.896551724137931,0.5517241379310345,N2 S1 O16,de-protonated,0.0,,C29 H26 O16 S1 N2,29.0,26.0,16.0,1.0,2.0,,,,
74,80,689.0770894937059,689.0779019501093,689.0779096454012,3607934.966030272,13559.603233060318,179476.55994127656,6.58140485276539,-1,-0.011167520752682536,0.9993073870795737,0.0,0.5995844322477442,41.0,0.30434782608695654,0.13043478260869565,N2 O6,de-protonated,0.0,,C46 H14 O6 N2,46.0,14.0,6.0,,2.0,,,,
75,81,687.3737816502858,687.3745962449963,687.3743346398112,2760263.4488517134,10870.421514866492,179921.35993679854,5.035127137330771,-1,0.38058619865514703,0.4472224342976582,0.0,0.2683334605785949,2.0,2.0,0.43333333333333335,N2 S1 O13,de-protonated,0.0,,C30 H60 O13 S1 N2,30.0,60.0,13.0,1.0,2.0,,,,
76,82,687.3375837404366,687.3383983803567,687.3386005790494,2689712.8494293643,7062.7289552717975,224913.6998882116,4.9064324513745445,-1,-0.2941762510274072,0.6183034479479892,0.0,0.3709820687687935,12.0,1.4054054054054055,0.32432432432432434,O12,de-protonated,0.0,,C37 H52 O12,37.0,52.0,12.0,,,,,,
77,83,687.3007790620653,687.3015937479429,687.3017020053285,3034779.417862714,11968.383185235036,179940.3599404901,5.535884702980149,-1,-0.15751071949218057,0.8712456935592999,0.0,0.52274741613558,31.0,0.8163265306122449,0.04081632653061224,N2 O2,de-protonated,0.0,,C49 H40 O2 N2,49.0,40.0,2.0,,2.0,,,,
78,84,687.2646738993831,687.2654886303349,687.2658295602808,2921864.4356620843,10574.044131228056,179949.95994125042,5.329911142258571,-1,-0.49606706943353335,0.25483851532873925,0.0,0.15290310919724354,14.0,1.2571428571428571,0.4,O14,de-protonated,0.0,,C35 H44 O14,35.0,44.0,14.0,,,,,,
79,85,687.2282277077422,687.2290424841842,687.2289309865598,2048408.3927452713,8262.023772306096,179959.35992570562,3.736598653631598,-1,0.16224233203116734,0.8639533334002167,0.0,0.5183720000401301,33.0,0.6808510638297872,0.0851063829787234,N2 O4,de-protonated,0.0,,C47 H32 O4 N2,47.0,32.0,4.0,,2.0,,,,
80,86,687.1915861876543,687.1924010098205,687.1925454771756,1900455.3007197308,4065.7629749547496,299948.2665760515,3.4667104192242246,-1,-0.21022835017030428,0.7822873843715014,0.0,0.4693724306229008,34.0,0.6086956521739131,0.10869565217391304,N2 O5,de-protonated,0.0,,C46 H28 O5 N2,46.0,28.0,5.0,,2.0,,,,
81,87,687.1708248071652,687.1716396552347,687.1719291734129,2826163.465221632,10894.546073559517,224967.94990804506,5.155338474735088,-1,-0.42131840068117266,0.3730054705583221,0.0,0.22380328233499328,21.0,0.8888888888888888,0.3888888888888889,O14,de-protonated,0.0,,C36 H32 O14,36.0,32.0,14.0,,,,,,
82,88,687.1554807817157,687.1562956489273,687.1561599677912,3140952.8438993525,11847.394586856706,224972.9499137805,5.729560672178979,-1,0.19745313228922015,0.8052531712951422,0.0,0.4831519027770853,35.0,0.5333333333333333,0.13333333333333333,N2 O6,de-protonated,0.0,,C45 H24 O6 N2,45.0,24.0,6.0,,2.0,,,,
83,89,687.1343941175222,687.1352090110372,687.1355436640285,3727677.468489396,12704.054161253285,179983.95990702882,6.799832816181218,-1,-0.48702616889387196,0.26773779288689126,0.0,0.16064267573213475,22.0,0.8,0.42857142857142855,O15,de-protonated,0.0,,C35 H28 O15,35.0,28.0,15.0,,,,,,
84,90,687.1196050536233,687.1204199655842,687.1202875227436,2080235.0392170928,8008.63924542486,69226.75381484868,3.7946551450897474,-1,0.19275058967127362,0.8135040385834305,0.0,0.48810242315005825,18.0,0.9032258064516129,0.5806451612903226,O18,de-protonated,0.0,,C31 H28 O18,31.0,28.0,18.0,,,,,,
