,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,18O,17O
4508,3091,318.04909686560086,318.0499345222068,,37316231.94836077,26830.177845682836,486061.9499933366,31.33149321392556,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4509,3092,318.0371625771021,318.03800020891833,,4603480.222560991,2896.1094191017137,486080.1999421106,3.865178819587279,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4510,3094,317.2243412708556,317.22517721389397,,7503568.646101605,5345.628532942216,389860.3598364491,6.300154057378895,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4511,3101,317.1457959312265,317.1466317110318,,24394449.746259533,16291.02436060273,487445.9498611701,20.48209309396667,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4512,3103,317.1362967020532,317.1371324621167,,7860871.538990966,5221.017677798716,487460.9500069205,6.600153081379246,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4513,3106,317.11526482703687,317.1161005433904,,4469528.6337647345,3036.279391922275,487492.9500288705,3.7527102482381616,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4514,3108,317.10934757966055,317.11018328371637,,26002922.67906066,18246.7762254757,390001.7600071546,21.8326007992618,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4515,3113,317.08216981074975,317.0830054583218,,4349286.648943277,3649.1062568064503,390035.15990766254,3.6517525487395677,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4516,3114,317.0748099315893,317.07564556386507,,15454892.972396785,11077.238644189189,487555.44987604365,12.976253201466843,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4517,3116,317.0636985739586,317.0645341831413,,10600149.526189597,8011.374174466865,487572.19981480006,8.900108494501813,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4518,3117,317.0569065059978,317.05774210106415,,4983455.81556944,3665.1844199967218,487582.94979496405,4.184214319481168,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4519,3120,317.04558953509166,317.0464251066373,,56287491.66264868,39307.73238099134,487600.45002048067,47.26016189141623,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4520,3123,316.9087820682642,316.9096173554626,,12821257.641022643,8319.150753411988,487810.94991634047,10.7649975841502,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4521,3124,316.18702060291304,316.1878543896011,,65924947.94210343,45665.112841572045,488924.44987277366,55.351972887689804,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4522,3128,316.1505832052892,316.1514169162092,,230318859.86150151,158639.8764682304,488980.44980794896,193.38055902256502,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4523,3131,316.1254235173819,316.12625717598377,,4440862.917394188,3196.3540496567794,489019.6998835533,3.7286419098491472,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4524,3132,316.1140750680892,316.11490870309245,,24409596.3504403,17314.738063448276,489037.1997672117,20.49481050141447,-1,,,,,,,,unassigned,,,,,,,,,,,,,
4525,3134,316.09872697347026,316.09956057655745,,9326748.702950215,7162.065587414633,489060.9499916062,7.830934379946429,-1,,,,,,,,unassigned,,,,,,,,,,,,,
