,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,18O,17O
56,63,653.077415338779,653.078217928637,653.078422709738,3717982.368483336,11038.118464469548,236712.1998994308,3.5251474913998573,-1,-0.3135628033726391,0.5791282710528237,0.0,0.3474769626316942,20.0,0.7333333333333333,0.5666666666666667,O17,de-protonated,0.0,,C30 H22 O17,30.0,22.0,17.0,,,,,,
57,65,651.4103130249644,651.4111175924717,651.4113715978181,4686784.99301274,13533.297151559418,237317.94994353192,4.443702719222136,-1,-0.3899307833216233,0.42968620707672545,0.0,0.25781172424603527,7.0,1.6666666666666667,0.2777777777777778,O10,de-protonated,0.0,,C36 H60 O10,36.0,60.0,10.0,,,,,,
58,67,651.1350088632622,651.135813755266,651.1355436640285,4673823.13132468,15563.47150715809,189934.75990321627,4.431413130492274,-1,0.4148003285453188,0.3844717096274806,0.0,0.23068302577648836,19.0,0.875,0.46875,O15,de-protonated,0.0,,C32 H28 O15,32.0,28.0,15.0,,,,,,
59,68,651.0983884438998,651.0991933790228,651.0991581546442,4165095.0685335984,14492.739574864208,237431.69986352517,3.9490704842348525,-1,0.05409986816886278,0.9838715035201243,0.0,0.5903229021120746,20.0,0.7741935483870968,0.5161290322580645,O16,de-protonated,0.0,,C31 H24 O16,31.0,24.0,16.0,,,,,,
60,69,651.0618426650805,651.0626476432244,651.06277264526,3432222.6964217755,14207.309423098957,189956.1599134406,3.254208877045433,-1,-0.1919969023576844,0.8148156466566789,0.0,0.48888938799400733,21.0,0.6666666666666666,0.5666666666666667,O17,de-protonated,0.0,,C30 H20 O17,30.0,20.0,17.0,,,,,,
61,70,649.2858712505423,649.2866783067324,649.2865650051872,3526931.7175807897,10128.070019941877,238094.44993979283,3.3440057709687965,-1,0.1745016011278171,0.8443643696296419,0.0,0.5066186217777852,11.0,1.393939393939394,0.3939393939393939,O13,de-protonated,0.0,,C33 H46 O13,33.0,46.0,13.0,,,,,,
62,71,649.2495739752206,649.2503810736245,649.2501794958029,3697177.236858226,10999.186506330327,190486.35988547225,3.50542142755991,-1,0.31047788351121053,0.5853553379628917,0.0,0.35121320277773505,12.0,1.3125,0.4375,O14,de-protonated,0.0,,C32 H42 O14,32.0,42.0,14.0,,,,,,
63,72,649.1557109850955,649.1565181926145,649.1562791089349,3455660.234710411,10780.429221600887,190513.95991233902,3.2764308165584155,-1,0.36829910964559726,0.4706789375295188,0.0,0.28240736251771126,19.0,0.9090909090909091,0.42424242424242425,O14,de-protonated,0.0,,C33 H30 O14,33.0,30.0,14.0,,,,,,
64,73,649.1191582065571,649.1199654565498,649.1198935995506,4026531.801192439,14548.329619153925,238155.94990717524,3.8176938649134677,-1,0.11069911736284899,0.934186282824985,0.0,0.560511769694991,20.0,0.8125,0.46875,O15,de-protonated,0.0,,C32 H26 O15,32.0,26.0,15.0,,,,,,
65,74,649.0828170806998,649.0836243729101,649.0835080901662,3959771.0393396523,13646.619987330416,190535.35993030324,3.754395680886496,-1,0.1791491270775123,0.8366894738682941,0.0,0.5020136843209764,21.0,0.7096774193548387,0.5161290322580645,O16,de-protonated,0.0,,C31 H22 O16,31.0,22.0,16.0,,,,,,
66,79,647.1037227297272,647.104532305451,647.1042435350726,4133533.468233285,13320.579942666604,238897.69988833816,3.9191458409481226,-1,0.4462501696532552,0.33077100652993735,0.0,0.19846260391796242,21.0,0.75,0.46875,O15,de-protonated,0.0,,C32 H24 O15,32.0,24.0,15.0,,,,,,
67,80,647.067043987285,647.0678536050402,647.0678580256882,3549010.3325512446,12089.761692886575,238910.94993889352,3.36493926835072,-1,-0.006831815152250815,0.9997407352911575,0.0,0.5998444411746945,22.0,0.6451612903225806,0.5161290322580645,O16,de-protonated,0.0,,C31 H20 O16,31.0,20.0,16.0,,,,,,
68,81,645.3876907505758,645.3885022814907,645.3884090115167,10265729.495792279,30879.911827084168,239532.94991242973,9.733292682139266,-1,0.1445175845162007,0.44522442233682885,0.6809597224898847,0.5395185423980512,18.0,1.255813953488372,0.023255813953488372,N2 S1 O1,de-protonated,0.0,,C43 H54 O1 S1 N2,43.0,54.0,1.0,1.0,2.0,,,,
69,82,645.2908364916551,645.2916481322361,645.2916503856154,4129012.5744722714,12943.53706863728,191654.95989925475,3.914859425435339,-1,-0.0034920323326704758,0.9999322562401987,0.0,0.5999593537441191,12.0,1.3529411764705883,0.35294117647058826,O12,de-protonated,0.0,,C34 H46 O12,34.0,46.0,12.0,,,,,,
70,83,645.2545533888225,645.2553650704671,645.2552648762312,4235517.843649265,12726.380459398428,239581.94989329446,4.015840749511199,-1,0.15527844765286836,0.8746318695232175,0.0,0.5247791217139305,13.0,1.2727272727272727,0.3939393939393939,O13,de-protonated,0.0,,C33 H42 O13,33.0,42.0,13.0,,,,,,
71,87,645.1455403848637,645.1463521898227,645.1461083480782,4454676.069487101,14275.47410999898,191698.15995594906,4.223632232488844,-1,0.3779635981809548,0.45219258371701715,0.0,0.27131555023021026,16.0,1.0,0.5333333333333333,O16,de-protonated,0.0,,C30 H30 O16,30.0,30.0,16.0,,,,,,
72,88,645.1243965767169,645.1252084055828,645.1249789799789,3568200.2922006953,13104.41133048586,191704.35992012575,3.3831339318574005,-1,0.35562970187640974,0.4952835184323776,0.0,0.29717011105942653,21.0,0.7878787878787878,0.42424242424242425,O14,de-protonated,0.0,,C33 H26 O14,33.0,26.0,14.0,,,,,,
73,89,645.0878695806582,645.0886814508161,645.0885934705946,4402534.820903434,18667.88280619853,239643.9499014381,4.174195313905997,-1,0.13638471127142404,0.9018223592585783,0.0,0.541093415555147,22.0,0.6875,0.46875,O15,de-protonated,0.0,,C32 H22 O15,32.0,22.0,15.0,,,,,,
74,90,643.3117731815158,643.312587046881,643.3123858305217,3622585.621333601,9881.217232607081,240305.9499252089,3.43469854071272,-1,0.3127817274045538,0.5807044268561093,0.0,0.3484226561136656,12.0,1.3714285714285714,0.3142857142857143,O11,de-protonated,0.0,,C35 H48 O11,35.0,48.0,11.0,,,,,,
75,91,643.2754266755701,643.2762405815082,643.2760003211374,4189271.236189729,13162.796024435942,240319.44990687753,3.9719927437611764,-1,0.3734950016289956,0.4607075786423558,0.0,0.2764245471854135,13.0,1.2941176470588236,0.35294117647058826,O12,de-protonated,0.0,,C34 H44 O12,34.0,44.0,12.0,,,,,,
76,93,643.1662319423677,643.1670459701355,643.1668437929845,4453487.657892937,11703.654215332474,240359.9499069819,4.222505458412282,-1,0.3143463518569868,0.5775474906108439,0.0,0.3465284943665063,16.0,1.032258064516129,0.4838709677419355,O15,de-protonated,0.0,,C31 H32 O15,31.0,32.0,15.0,,,,,,
77,94,643.1297533702561,643.1305674387025,643.1304582836002,4453018.008238802,15313.949466356751,192298.95990455782,4.222060167354922,-1,0.1697246661707796,0.8521131961010094,0.0,0.5112679176606056,17.0,0.9333333333333333,0.5333333333333333,O16,de-protonated,0.0,,C30 H28 O16,30.0,28.0,16.0,,,,,,
78,95,643.1086254598031,643.1094395518053,643.1093289155009,3573705.2162530143,11901.69655793565,240381.44987406113,3.388353340474794,-1,0.17203343103596475,0.8483860898347549,0.0,0.5090316539008529,22.0,0.7272727272727273,0.42424242424242425,O14,de-protonated,0.0,,C33 H24 O14,33.0,24.0,14.0,,,,,,
79,96,643.093272848108,643.0940869572249,643.094072774216,3970268.9399188454,15086.748139671789,240387.19991871135,3.764349102991293,-1,0.022054330064197332,0.997301461648362,0.0,0.5983808769890172,18.0,0.8275862068965517,0.5862068965517241,O17,de-protonated,0.0,,C29 H24 O17,29.0,24.0,17.0,,,,,,
80,97,643.0719005416205,643.0727146745597,643.0729434061166,3402216.2613311773,10181.094742106496,240395.1999545307,3.2257587396047263,-1,-0.3556852440712283,0.49517482115101036,0.0,0.2971048926906062,23.0,0.625,0.46875,O15,de-protonated,0.0,,C32 H20 O15,32.0,20.0,15.0,,,,,,
81,99,641.2233488400607,641.2241650199311,641.2239647472752,3365451.3125807466,9815.74168993126,241088.1998883607,3.1909006219445577,-1,0.31232871336529777,0.5816187352691009,0.0,0.34897124116146055,15.0,1.1515151515151516,0.3939393939393939,O13,de-protonated,0.0,,C33 H38 O13,33.0,38.0,13.0,,,,,,
82,100,641.1866843624573,641.1875005826565,641.1875792378909,3481000.4985763063,12069.7235324238,192881.75993387031,3.3004567959055713,-1,-0.12267117594591219,0.9197979912089873,0.0,0.5518787947253924,16.0,1.0625,0.4375,O14,de-protonated,0.0,,C32 H34 O14,32.0,34.0,14.0,,,,,,
83,101,641.1503563726395,641.1511726327872,641.1511937285065,4319618.666944154,12519.55318352758,241115.69992906306,4.0955796446645865,-1,-0.03290287779568666,0.9940036096146389,0.0,0.5964021657687832,17.0,0.967741935483871,0.4838709677419355,O15,de-protonated,0.0,,C31 H30 O15,31.0,30.0,15.0,,,,,,
84,102,641.1136942910149,641.1145105914678,641.1148082191222,4979448.121267864,16298.815223826534,192903.75988534372,4.721186738818128,-1,-0.46423456543953223,0.3020089852049071,0.0,0.18120539112294426,18.0,0.8666666666666667,0.5333333333333333,O16,de-protonated,0.0,,C30 H26 O16,30.0,26.0,16.0,,,,,,
85,103,641.077284369914,641.0781007103845,641.0779096454012,3543179.87259363,9268.30358487256,241143.44990308402,3.3594112078984923,-1,0.2980370723967762,0.6104991888997584,0.0,0.36629951333985505,37.0,0.3333333333333333,0.14285714285714285,N2 O6,de-protonated,0.0,,C42 H14 O6 N2,42.0,14.0,6.0,,2.0,,,,
