,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,18O,17O
10,15,673.1578926815845,673.1597659881426,673.1597887965906,3086611.981777617,9653.168189697933,229650.9498793945,4.490659408916197,-1,-0.03388266568972197,0.9936423236813616,0.0,0.596185394208817,43.0,0.41509433962264153,0.018867924528301886,O1,de-protonated,0.0,,C53 H22 O1,53.0,22.0,1.0,,,,,,
11,16,672.2701794812767,672.2720506200853,672.2720371397166,2776057.430907425,8825.34647371643,229954.1999469294,4.038838861312476,-1,0.02005195508452581,0.9977687102432934,0.0,0.598661226145976,5.0,1.7407407407407407,0.6666666666666666,N1 O18,de-protonated,0.0,,C27 H47 O18 N1,27.0,47.0,18.0,,1.0,,,,
12,19,665.2127980701858,665.2146519554325,665.2145818328048,3608464.412784795,11395.854183414593,232394.1998826593,5.249893657731153,-1,0.10541354563038231,0.9401334741579859,0.0,0.5640800844947915,4.0,1.75,0.875,O21,de-protonated,0.0,,C24 H42 O21,24.0,42.0,21.0,,,,,,
13,22,661.3819118353898,661.38375634033,661.3838366954252,6769051.539935206,20647.623727877894,233739.94993867137,9.848178250685859,-1,-0.12149540209534801,0.9212661611997479,0.0,0.5527596967198487,0.0,2.066666666666667,0.43333333333333335,S1 O13,de-protonated,0.0,,C30 H62 O13 S1,30.0,62.0,13.0,1.0,,,,,
14,23,659.2689881752121,659.2708275020129,659.2709149407092,2258846.6563618314,7360.638375883624,234489.44989112642,3.2863576797392797,-1,-0.1326293853914556,0.9068979950772504,0.0,0.5441387970463503,13.0,1.2941176470588236,0.38235294117647056,O13,de-protonated,0.0,,C34 H44 O13,34.0,44.0,13.0,,,,,,
15,24,657.16306903927,657.1649032019596,657.1647357927332,9871915.698450515,28215.85763949629,188192.5599097118,14.362482675824813,-1,0.2547446893815902,0.34865438001636956,0.7414751862343945,0.5057827025035795,16.0,1.0625,0.40625,S1 O13,de-protonated,0.0,,C32 H34 O13 S1,32.0,34.0,13.0,1.0,,,,,
16,25,654.2538521364563,654.255679160044,654.2555992288525,2985564.1074821064,9986.584225076856,189029.35995047144,4.343646570848102,-1,0.12217119978158604,0.9204237450498207,0.0,0.5522542470298925,15.0,1.2058823529411764,0.35294117647058826,N1 O12,de-protonated,0.0,,C34 H41 O12 N1,34.0,41.0,12.0,,1.0,,,,
17,26,653.2949739409664,653.2967986101954,653.2967357660438,2618211.7752250372,8640.150237950207,236633.69990091375,3.8091918946605685,-1,0.09619541661619589,0.9498904122724032,0.0,0.5699342473634419,14.0,1.2777777777777777,0.3055555555555556,O11,de-protonated,0.0,,C36 H46 O11,36.0,46.0,11.0,,,,,,
18,29,651.1970978189909,651.1989173349851,651.1989317683268,7631678.330289674,21916.205656450562,237395.69990497304,11.10319933378861,-1,-0.022164258833193964,0.9972745299134947,0.0,0.5983647179480969,4.0,1.7391304347826086,0.9130434782608695,O21,de-protonated,0.0,,C23 H40 O21,23.0,40.0,21.0,,,,,,
19,30,647.2692990799826,647.2711089393508,647.2709149407092,2347946.74435892,6640.491170825056,238836.6999270946,3.415987886212124,-1,0.29971784172069255,0.6071011183686918,0.0,0.3642606710212151,12.0,1.3333333333333333,0.3939393939393939,O13,de-protonated,0.0,,C33 H44 O13,33.0,44.0,13.0,,,,,,
20,31,647.2329442408991,647.2347540108368,647.2345294313249,2299301.4352221633,7106.130271256459,238849.6999268311,3.345214651200963,-1,0.34698320583725933,0.5122850146289186,0.0,0.3073710087773512,13.0,1.25,0.4375,O14,de-protonated,0.0,,C32 H40 O14,32.0,40.0,14.0,,,,,,
21,32,647.2023315378467,647.2041412324785,647.204017148755,2908339.7080221176,8714.513929733686,238860.94994879505,4.2312941021606765,-1,0.19172273373043008,0.8152920179228719,0.0,0.4891752107537231,5.0,1.6666666666666667,0.8333333333333334,O20,de-protonated,0.0,,C24 H40 O20,24.0,40.0,20.0,,,,,,
22,33,647.1964045072492,647.1982141873008,647.1981439219406,2279344.108612004,7588.1659918465075,238863.1998756893,3.316179075285421,-1,0.10856854395586815,0.9366139870036332,0.0,0.5619683922021799,14.0,1.1612903225806452,0.4838709677419355,O15,de-protonated,0.0,,C31 H36 O15,31.0,36.0,15.0,,,,,,
23,35,645.3873106483838,645.3891158769584,645.3889220758534,2840852.8297108486,8824.183120138703,239532.69992253667,4.133108587798633,-1,0.3002857630910182,0.6059529129669401,0.0,0.36357174778016405,0.0,2.066666666666667,0.4,S1 O12,de-protonated,0.0,,C30 H62 O12 S1,30.0,62.0,12.0,1.0,,,,,
24,36,645.2533988190268,645.2552037180044,645.2552648762312,2252188.1686355476,10353.10756252422,191666.15994325525,3.2766703589053963,-1,-0.09478144562065394,0.9513165059624574,0.0,0.5707899035774744,13.0,1.2727272727272727,0.3939393939393939,O13,de-protonated,0.0,,C33 H42 O13,33.0,42.0,13.0,,,,,,
25,38,643.165044169252,643.1668439265283,643.1668437929845,2908110.2827839293,7932.597586582713,240360.69992194726,4.2309603152737605,-1,0.00020763464899874447,0.9999997604880984,0.0,0.599999856292859,16.0,1.032258064516129,0.4838709677419355,O15,de-protonated,0.0,,C31 H32 O15,31.0,32.0,15.0,,,,,,
26,39,641.1683178915225,641.1701127298131,641.1698211731615,2723583.642537466,9523.176257085388,192886.95992185452,3.9624956368138373,-1,0.45472609908354095,0.31703135942197475,0.0,0.19021881565318485,16.0,1.0625,0.375,S1 O12,de-protonated,0.0,,C32 H34 O12 S1,32.0,34.0,12.0,1.0,,,,,
27,40,641.149195175032,641.1509899661996,641.1511937285065,2337329.1869558864,6002.044765503813,241116.44989166112,3.4005405820698713,-1,-0.3178069524054823,0.5705707487481603,0.0,0.3423424492488962,17.0,0.967741935483871,0.4838709677419355,O15,de-protonated,0.0,,C31 H30 O15,31.0,30.0,15.0,,,,,,
28,41,637.3551541670206,637.3569396036618,637.3568341005113,6048936.460244159,18373.3469989295,242551.44992927805,8.80049503776233,-1,0.16553231229786153,0.42939645012020466,0.7071950365255691,0.5405158846823505,12.0,1.4210526315789473,0.15789473684210525,S1 O6,de-protonated,0.0,,C38 H54 O6 S1,38.0,54.0,6.0,1.0,,,,,
29,43,635.2693189073251,635.271099196833,635.2709149407092,3446375.6324421,10229.866989753693,194678.35992829775,5.014073440994201,-1,0.29004338067883484,0.6266531915742514,0.0,0.3759919149445508,11.0,1.375,0.40625,O13,de-protonated,0.0,,C32 H44 O13,32.0,44.0,13.0,,,,,,
30,44,635.2024261230779,635.2042062474662,635.204017148755,3290734.0170142446,9751.638117098923,243373.4499097123,4.787633095117784,-1,0.2976975996436957,0.611185489502425,0.0,0.366711293701455,4.0,1.7391304347826086,0.8695652173913043,O20,de-protonated,0.0,,C23 H40 O20,23.0,40.0,20.0,,,,,,
31,46,633.290006171187,633.2917815735811,633.2916503856154,2297985.4937329125,6150.42479381109,244108.69986887847,3.3433001102527724,-1,0.20715252704689674,0.7878867313048229,0.0,0.4727320387828937,11.0,1.393939393939394,0.36363636363636365,O12,de-protonated,0.0,,C33 H46 O12,33.0,46.0,12.0,,,,,,
32,47,633.253644809607,633.2554201221956,633.2552648762312,2886937.1553417733,9116.744602786139,244122.6999142637,4.200155891353414,-1,0.24515542623926584,0.7161286415488658,0.0,0.42967718492931944,12.0,1.3125,0.40625,O13,de-protonated,0.0,,C32 H42 O13,32.0,42.0,13.0,,,,,,
33,48,633.180738284189,633.1825134167098,633.1824938574626,2629690.1929889824,6269.505456557474,244150.4499155865,3.8258916499376943,-1,0.03089037883552801,0.994712829301558,0.0,0.5968276975809348,14.0,1.1333333333333333,0.5,O15,de-protonated,0.0,,C30 H34 O15,30.0,34.0,15.0,,,,,,
34,49,633.1441713911623,633.1459464333669,633.1461083480782,2611184.7761877193,7789.829796951099,244164.94988432215,3.798968432971936,-1,-0.25573040588219015,0.6953621797710591,0.0,0.41721730786263544,15.0,1.0344827586206897,0.5517241379310345,O16,de-protonated,0.0,,C29 H30 O16,29.0,30.0,16.0,,,,,,
35,50,631.2740931126582,631.2758635347245,631.2760003211374,2871004.5376029047,8588.752702773581,244887.94990793618,4.176975796096831,-1,-0.21668242230906534,0.7704038656712688,0.0,0.4622423194027613,12.0,1.3333333333333333,0.36363636363636365,O12,de-protonated,0.0,,C33 H44 O12,33.0,44.0,12.0,,,,,,
36,51,631.2376833477874,631.2394536798768,631.2396148117532,2618969.2758377776,8031.154935125519,195921.75990905796,3.810293969451292,-1,-0.2552626176464073,0.6962862207398262,0.0,0.4177717324438957,13.0,1.25,0.40625,O13,de-protonated,0.0,,C32 H40 O13,32.0,40.0,13.0,,,,,,
37,52,631.1650144173203,631.166784569825,631.1668437929845,3738125.8292479278,10557.958925882871,244930.19991236716,5.438535852879452,-1,-0.09383122716105988,0.9522641889569393,0.0,0.5713585133741635,15.0,1.0666666666666667,0.5,O15,de-protonated,0.0,,C30 H32 O15,30.0,32.0,15.0,,,,,,
38,53,629.2586204227088,629.2603858626655,629.2603502566594,2277155.1583290305,6899.870907961455,196537.95992021982,3.3129944086535548,-1,0.056583902207817297,0.9823698293056073,0.0,0.5894218975833644,13.0,1.2727272727272727,0.36363636363636365,O12,de-protonated,0.0,,C33 H42 O12,33.0,42.0,12.0,,,,,,
39,54,629.2221472267103,629.2239125764814,629.2239647472752,2301913.8778761574,6754.033234370134,196549.35995159,3.349015449699016,-1,-0.08291291604893954,0.9625281624128418,0.0,0.5775168974477051,14.0,1.1875,0.40625,O13,de-protonated,0.0,,C32 H38 O13,32.0,38.0,13.0,,,,,,
40,55,629.1497069345608,629.1514721052092,629.1511937285065,5133989.751170367,14736.411997447154,245715.19989147683,7.469354592505302,-1,0.44246391877847596,0.337012550361861,0.0,0.2022075302171166,16.0,1.0,0.5,O15,de-protonated,0.0,,C30 H30 O15,30.0,30.0,15.0,,,,,,
41,56,627.2429103938659,627.2446708482566,627.2447001921814,2276673.18557777,6313.48062746912,197169.55993551694,3.312293194674258,-1,-0.04678226021014223,0.9879148421967174,0.0,0.5927489053180305,14.0,1.2121212121212122,0.36363636363636365,O12,de-protonated,0.0,,C33 H40 O12,33.0,40.0,12.0,,,,,,
42,57,627.1701164316347,627.1718767059264,627.1719291734129,2565810.386552366,6312.726797283116,246490.6998941317,3.732954003253277,-1,-0.08365726218173831,0.9618653913136489,0.0,0.5771192347881893,16.0,1.032258064516129,0.45161290322580644,O14,de-protonated,0.0,,C31 H32 O14,31.0,32.0,14.0,,,,,,
43,58,627.1336312053503,627.1353913893728,627.1355436640285,3238664.1804086147,9179.908620009428,246504.6999068475,4.711877573188158,-1,-0.24280979973087372,0.7206968698624233,0.0,0.432418121917454,17.0,0.9333333333333333,0.5,O15,de-protonated,0.0,,C30 H28 O15,30.0,28.0,15.0,,,,,,
44,59,625.1183497458147,625.1201049423066,625.1198935995506,2916856.171927457,10236.391559368678,197839.9599251718,4.2436845610175045,-1,0.33808355523197986,0.5299340447802836,0.0,0.31796042686817017,18.0,0.8666666666666667,0.5,O15,de-protonated,0.0,,C30 H26 O15,30.0,26.0,15.0,,,,,,
45,60,623.2692895165784,623.2710401343896,623.2709149407092,2818354.9894503877,8019.329391260603,248033.44994532104,4.100376861672258,-1,0.20086559062107023,0.7991953104904268,0.0,0.47951718629425605,10.0,1.4193548387096775,0.41935483870967744,O13,de-protonated,0.0,,C31 H44 O13,31.0,44.0,13.0,,,,,,
46,61,623.1387670485466,623.1405173430642,623.1406290444569,2445888.435047204,7504.30072736425,198468.15992105662,3.558481590445464,-1,-0.17925551232749,0.8365122587192132,0.0,0.5019073552315279,18.0,0.9032258064516129,0.45161290322580644,O14,de-protonated,0.0,,C31 H28 O14,31.0,28.0,14.0,,,,,,
47,62,621.2898090133322,621.2915547268368,621.2916503856154,2662709.7951139426,7661.248569048528,248823.69991886406,3.8739313089024487,-1,-0.15396759081758862,0.876603844178795,0.0,0.5259623065072769,10.0,1.4375,0.375,O12,de-protonated,0.0,,C32 H46 O12,32.0,46.0,12.0,,,,,,
48,63,621.2534447373715,621.2551903607551,621.2552648762312,2926667.773832787,9370.371694833024,248838.1998971472,4.257959294178922,-1,-0.11994341178390383,0.9231859826003902,0.0,0.5539115895602341,11.0,1.3548387096774193,0.41935483870967744,O13,de-protonated,0.0,,C31 H42 O13,31.0,42.0,13.0,,,,,,
49,64,621.2171338366057,621.2188793699997,621.2188793668469,2371407.3370012804,7613.498180606816,199082.15994247873,3.450120304446142,-1,5.0753078749747985e-06,0.9999999998568958,0.0,0.5999999999141374,12.0,1.2666666666666666,0.4666666666666667,O14,de-protonated,0.0,,C30 H38 O14,30.0,38.0,14.0,,,,,,
50,65,619.2744576038954,619.2761983213774,619.2760003211374,3073393.766437557,9041.963690914728,249633.44990993914,4.4714284516606835,-1,0.3197285860344709,0.5667005355870988,0.0,0.34002032135225924,11.0,1.375,0.375,O12,de-protonated,0.0,,C32 H44 O12,32.0,44.0,12.0,,,,,,
51,66,619.2620691464973,619.2638098332595,619.2641154832226,2593025.994591232,7687.959313524703,249638.4499091221,3.772549529685052,-1,-0.4935696343170643,0.2583617988913509,0.0,0.15501707933481054,2.0,1.92,0.6,S1 O15,de-protonated,0.0,,C25 H48 O15 S1,25.0,48.0,15.0,1.0,,,,,
52,67,619.2380819348101,619.239822562091,619.2396148117532,3202957.84202418,8844.632724678007,199718.3599148263,4.659929027219104,-1,0.3354926475417563,0.5350969603585196,0.0,0.32105817621511173,12.0,1.2903225806451613,0.41935483870967744,O13,de-protonated,0.0,,C31 H40 O13,31.0,40.0,13.0,,,,,,
53,68,619.201558190786,619.2032987274977,619.2032293023689,2538887.1506788204,6879.431491450282,249662.4498711687,3.693783844124828,-1,0.11212010130795412,0.9325444804106756,0.0,0.5595266882464054,13.0,1.2,0.4666666666666667,O14,de-protonated,0.0,,C30 H36 O14,30.0,36.0,14.0,,,,,,
54,69,619.1651588509079,619.166899297358,619.1668437929845,3057134.961564747,9007.17826980001,249677.19988610758,4.447773792276589,-1,0.08964364614446983,0.9563375412428557,0.0,0.5738025247457135,14.0,1.103448275862069,0.5172413793103449,O15,de-protonated,0.0,,C29 H32 O15,29.0,32.0,15.0,,,,,,
55,70,618.3593731081763,618.3611115562319,618.3609767819697,3967442.9753340026,10654.944379231256,200002.15994572575,5.772165478429009,-1,0.21795402236742958,0.7680419953201363,0.9936048401949991,0.8582671332700814,0.0,2.1481481481481484,0.4444444444444444,13C1 S1 O12,de-protonated,1.0,71.0,C27 H58 O12 S1 13C1,27.0,58.0,12.0,1.0,,1.0,,,
56,71,617.3557733584488,617.3575093168785,617.3576219468974,12552653.950387591,35123.76317231493,250408.94990556108,18.26264328071231,-1,-0.1824388571086788,0.7996102256147448,0.9936048401949991,0.8772080714468465,0.0,2.0714285714285716,0.42857142857142855,S1 O12,de-protonated,0.0,,C28 H58 O12 S1,28.0,58.0,12.0,1.0,,,,,
57,72,617.2950609740534,617.2967967818513,617.2967357660438,2389274.11284865,6113.287734746587,250433.94990516469,3.4761143735224183,-1,0.09884356098256239,0.9471687067429382,0.0,0.5683012240457629,11.0,1.393939393939394,0.3333333333333333,O11,de-protonated,0.0,,C33 H46 O11,33.0,46.0,11.0,,,,,,
58,73,617.258590937384,617.2603266546959,617.2603502566594,4030148.1362118647,12179.095249992473,250448.6998911059,5.863394153217476,-1,-0.03823664285645502,0.9919104487544418,0.0,0.595146269252665,12.0,1.3125,0.375,O12,de-protonated,0.0,,C32 H42 O12,32.0,42.0,12.0,,,,,,
59,74,617.222333779886,617.224069407239,617.2239647472752,2648409.265439983,8461.143501533516,200370.55992268884,3.8531257108836567,-1,0.1695656192001077,0.8523686936356007,0.0,0.5114212161813604,13.0,1.2258064516129032,0.41935483870967744,O13,de-protonated,0.0,,C31 H38 O13,31.0,38.0,13.0,,,,,,
60,75,617.1858553575282,617.1875908943725,617.1875792378909,2503542.432633927,7125.796425428711,250478.19989061757,3.642361413453001,-1,0.018886448873755523,0.9980203068988224,0.0,0.5988121841392934,14.0,1.1333333333333333,0.4666666666666667,O14,de-protonated,0.0,,C30 H34 O14,30.0,34.0,14.0,,,,,,
61,76,617.1496599989464,617.1513954459834,617.1511937285065,3902207.424985464,11315.427024175458,250492.94986706515,5.677255382926893,-1,0.3268526075099023,0.5523824686502629,0.0,0.3314294811901577,15.0,1.0344827586206897,0.5172413793103449,O15,de-protonated,0.0,,C29 H30 O15,29.0,30.0,15.0,,,,,,
62,77,615.2793793981851,615.2811102034539,615.2810857015658,2260562.2202847684,6316.969082974657,201003.35992823058,3.2888536245867748,-1,0.039822267700704315,0.9912286227189469,0.0,0.5947371736313681,12.0,1.3333333333333333,0.3333333333333333,O11,de-protonated,0.0,,C33 H44 O11,33.0,44.0,11.0,,,,,,
63,78,615.243013318653,615.2447440336418,615.2447001921814,2709895.098001525,7180.773334866659,251269.19991529782,3.942580405590219,-1,0.07125857467245449,0.9721842705922932,0.0,0.5833105623553759,13.0,1.25,0.375,O12,de-protonated,0.0,,C32 H40 O12,32.0,40.0,12.0,,,,,,
64,79,615.1701437372284,615.1718742713135,615.1719291734129,3392722.0743849613,9183.546650563523,251298.94986610816,4.936013789592096,-1,-0.0892467564703404,0.9567148363697191,0.0,0.5740289018218314,15.0,1.0666666666666667,0.4666666666666667,O14,de-protonated,0.0,,C30 H32 O14,30.0,32.0,14.0,,,,,,
65,80,615.1338701609538,615.1356006049859,615.1355436640285,3705704.6124837114,9925.198889081685,251313.44989379105,5.39136677462463,-1,0.09256652128010616,0.9535121458006105,0.0,0.5721072874803663,16.0,0.9655172413793104,0.5172413793103449,O15,de-protonated,0.0,,C29 H28 O15,29.0,28.0,15.0,,,,,,
66,82,613.2639499218093,613.2656757223052,613.2654356370878,2255151.035773912,6085.723835022268,252079.69990202994,3.2809809840409216,-1,0.3914866279828526,0.4267937802188133,0.0,0.256076268131288,13.0,1.2727272727272727,0.3333333333333333,O11,de-protonated,0.0,,C33 H42 O11,33.0,42.0,11.0,,,,,,
67,83,613.2274324293833,613.2291581391714,613.2290501277034,2306495.829169623,6999.169062178447,201675.9599011152,3.35568165290456,-1,0.17613560215106427,0.8416810233977483,0.0,0.5050086140386489,14.0,1.1875,0.375,O12,de-protonated,0.0,,C32 H38 O12,32.0,38.0,12.0,,,,,,
68,84,613.1545463848818,613.1562719136216,613.1562791089349,4595344.804332601,14100.280403283703,252124.69987737839,6.685689197288012,-1,-0.011734876625365312,0.9992352518500784,0.0,0.599541151110047,16.0,1.0,0.4666666666666667,O14,de-protonated,0.0,,C30 H30 O14,30.0,30.0,14.0,,,,,,
69,85,613.1180474092166,613.1197728472919,613.1198935995506,3384960.772470519,10681.053410939756,201711.9599398114,4.924722003104746,-1,-0.19694722017923985,0.8061462979289902,0.0,0.4836877787573941,17.0,0.896551724137931,0.5172413793103449,O15,de-protonated,0.0,,C29 H26 O15,29.0,26.0,15.0,,,,,,
70,87,611.1391149423033,611.1408354632406,611.1406290444569,3016340.945157457,8217.93772770253,252956.44990891032,4.3884232698628916,-1,0.3377598770150823,0.5305784704247081,0.0,0.31834708225482483,17.0,0.9333333333333333,0.4666666666666667,O14,de-protonated,0.0,,C30 H28 O14,30.0,28.0,14.0,,,,,,
71,88,611.1026337158926,611.1043541461573,611.1042435350726,2308568.371809535,5841.106635576563,252971.1998947754,3.3586969600313537,-1,0.18100199098398678,0.8335933715021037,0.0,0.5001560229012622,18.0,0.8275862068965517,0.5172413793103449,O15,de-protonated,0.0,,C29 H24 O15,29.0,24.0,15.0,,,,,,
72,89,609.253446005544,609.2551618385054,609.2552648762312,2941149.584591083,8443.954382494785,253739.4498513942,4.27902863497194,-1,-0.16912078031608818,0.8530824290576281,0.0,0.5118494574345769,10.0,1.4,0.43333333333333335,O13,de-protonated,0.0,,C30 H42 O13,30.0,42.0,13.0,,,,,,
73,90,609.2170614785759,609.2187772210568,609.2188793668469,2342840.201179224,6244.101586683672,253754.19990319456,3.4085584631708348,-1,-0.16766681647165166,0.8554063377217149,0.0,0.5132438026330289,11.0,1.3103448275862069,0.4827586206896552,O14,de-protonated,0.0,,C29 H38 O14,29.0,38.0,14.0,,,,,,
74,91,609.1806880363054,609.1824036883323,609.1824938574626,2243198.131164366,7339.957640925141,253769.6999247455,3.2635909059016464,-1,-0.1480166144401814,0.8853995986817392,0.0,0.5312397592090435,12.0,1.2142857142857142,0.5357142857142857,O15,de-protonated,0.0,,C28 H34 O15,28.0,34.0,15.0,,,,,,
75,92,609.1233708218622,609.12508633135,609.1249789799789,3347477.9974238994,10495.231794018839,203034.75990574018,4.870188949572551,-1,0.17623866164630145,0.8415112289777563,0.0,0.5049067373866538,18.0,0.8666666666666667,0.4666666666666667,O14,de-protonated,0.0,,C30 H26 O14,30.0,26.0,14.0,,,,,,
76,93,607.2742104542925,607.2759213639597,607.2760003211374,3496633.58707278,9075.902445923966,254566.44989095864,5.087192886576463,-1,-0.13001860386164818,0.9103594449082815,0.0,0.5462156669449688,10.0,1.4193548387096775,0.3870967741935484,O12,de-protonated,0.0,,C31 H44 O12,31.0,44.0,12.0,,,,,,
77,94,607.2378180339778,607.2395288530938,607.2396148117532,3251880.9895005072,7957.403153536755,254581.69986164384,4.73110648451707,-1,-0.14155640917789983,0.8946493477836226,0.0,0.5367896086701736,11.0,1.3333333333333333,0.43333333333333335,O13,de-protonated,0.0,,C30 H40 O13,30.0,40.0,13.0,,,,,,
78,95,605.2587388906102,605.2604447840037,605.2603502566594,3040584.4999909904,8141.5018697597825,255413.6998533649,4.423694806506147,-1,0.15617633666425676,0.8732740778684719,0.0,0.5239644467210831,11.0,1.3548387096774193,0.3870967741935484,O12,de-protonated,0.0,,C31 H42 O12,31.0,42.0,12.0,,,,,,
79,96,605.2221010167169,605.2238068188964,605.2239647472752,3038993.7266541854,8015.119672208686,255429.19988996876,4.421380417365384,-1,-0.2609420446395352,0.6850373284515654,0.0,0.41102239707093924,12.0,1.2666666666666666,0.43333333333333335,O13,de-protonated,0.0,,C30 H38 O13,30.0,38.0,13.0,,,,,,
80,97,605.1856986592015,605.1874043707525,605.1875792378909,2484356.4309516125,6307.229972808473,255444.9499079057,3.6144480250897026,-1,-0.2889470048811837,0.628867058759573,0.0,0.3773202352557438,13.0,1.1724137931034482,0.4827586206896552,O14,de-protonated,0.0,,C29 H34 O14,29.0,34.0,14.0,,,,,,
81,98,605.1495030623524,605.1512086837887,605.1511937285065,2656782.011688744,7222.627061409317,255460.19991404898,3.8653070773600526,-1,0.02471329860866976,0.9966127102531931,0.0,0.5979676261519158,14.0,1.0714285714285714,0.5357142857142857,O15,de-protonated,0.0,,C28 H30 O15,28.0,30.0,15.0,,,,,,
82,99,603.2794455733554,603.281146537726,603.2810857015658,3111557.8605527286,7855.251816049239,256251.69987578905,4.526952744747357,-1,0.10084214759763863,0.945071006480536,0.0,0.5670426038883216,11.0,1.375,0.34375,O11,de-protonated,0.0,,C32 H44 O11,32.0,44.0,11.0,,,,,,
83,100,603.2430668360403,603.2447677097913,603.2447001921814,3547831.560565716,9126.258520431878,256267.19991213683,5.161679949654306,-1,0.11192408295073096,0.9327720323033167,0.0,0.55966321938199,12.0,1.2903225806451613,0.3870967741935484,O12,de-protonated,0.0,,C31 H40 O12,31.0,40.0,12.0,,,,,,
84,101,603.2064925218658,603.2081933045091,603.2083146827972,2451994.3859458417,7323.64131433627,256282.6998678178,3.5673650348224135,-1,-0.20122117872890638,0.7985607471770079,0.0,0.4791364483062047,13.0,1.2,0.43333333333333335,O13,de-protonated,0.0,,C30 H36 O13,30.0,36.0,13.0,,,,,,
85,102,603.1759864057886,603.1776871124395,603.1778024002274,5214490.526963675,13720.236239387768,256295.6999245332,7.586473805537411,-1,-0.19113400306864475,0.8163135819183878,0.0,0.48978814915103264,5.0,1.6363636363636365,0.8636363636363636,O19,de-protonated,0.0,,C22 H36 O19,22.0,36.0,19.0,,,,,,
86,103,603.1701123248282,603.1718130168462,603.1719291734129,3061330.689083971,8757.071065310805,256298.19987761966,4.45387808506515,-1,-0.19257621434424005,0.8138077649705985,0.0,0.48828465898235907,14.0,1.103448275862069,0.4827586206896552,O14,de-protonated,0.0,,C29 H32 O14,29.0,32.0,14.0,,,,,,
