,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,18O,17O
18,49,619.2748975911952,619.2762770777782,619.2760003211374,4116506.0507979253,13050.699896816375,249632.94991831656,3.13747303591454,-1,0.4469035464922757,0.3297003724429354,0.0,0.19782022346576122,11.0,1.375,0.375,O12,de-protonated,0.0,,C32 H44 O12,32.0,44.0,12.0,,,,,,
19,50,617.2589821861377,617.2603582008322,617.2603502566594,4493746.0861203745,13271.177208822279,250448.19990626912,3.424993672174072,-1,0.012870052003632353,0.9990802108290884,0.0,0.599448126497453,12.0,1.3125,0.375,O12,de-protonated,0.0,,C32 H42 O12,32.0,42.0,12.0,,,,,,
20,54,615.1342651335339,615.1356374843299,615.1355436640285,4720608.150887813,12746.665486184153,201050.75989684512,3.597900890649257,-1,0.15251972075278328,0.8787676007371487,0.0,0.5272605604422892,16.0,0.9655172413793104,0.5172413793103449,O15,de-protonated,0.0,,C29 H28 O15,29.0,28.0,15.0,,,,,,
21,55,615.1165953148782,615.1179676351841,615.1177855992992,4737103.500213679,14574.636116127798,251320.44992151653,3.610473133490456,-1,0.2959366306197004,0.6147453493549803,0.0,0.36884720961298817,16.0,0.9655172413793104,0.4482758620689655,S1 O13,de-protonated,0.0,,C29 H28 O13 S1,29.0,28.0,13.0,1.0,,,,,
22,60,609.1236201566381,609.1249821168537,609.1249789799789,4455714.873809268,12853.71723890111,253793.44990564563,3.396007463560068,-1,0.005149804983485172,0.9998526747902695,0.0,0.5999116048741617,18.0,0.8666666666666667,0.4666666666666667,O14,de-protonated,0.0,,C30 H26 O14,30.0,26.0,14.0,,,,,,
23,66,603.2799701660651,603.2813219879467,603.2810857015658,4146686.573689187,11789.832049498234,205001.35990407714,3.160475692928194,-1,0.3916688034523464,0.42645562870632314,0.0,0.2558733772237939,11.0,1.375,0.34375,O11,de-protonated,0.0,,C32 H44 O11,32.0,44.0,11.0,,,,,,
24,73,601.1281457085955,601.1294937881586,601.129276514021,7014834.5162849985,17401.8217804851,257169.1999140347,5.346488958028059,-1,0.36144328038690315,0.48394467139790265,0.0,0.29036680283874156,29.0,0.5641025641025641,0.1794871794871795,O7,de-protonated,0.0,,C39 H22 O7,39.0,22.0,7.0,,,,,,
25,78,597.1236938366795,597.1250349389832,597.1249789799789,4762812.515759751,15721.181036921244,207114.95992795497,3.630067746509444,-1,0.09371405692462348,0.9523804501865144,0.0,0.5714282701119087,17.0,0.896551724137931,0.4827586206896552,O14,de-protonated,0.0,,C29 H26 O14,29.0,26.0,14.0,,,,,,
26,80,595.1537548892769,595.1550925530161,595.1550973393555,14020735.428125683,35703.58462735434,259750.69997139196,10.686169000264016,-1,-0.00804217164075381,0.4998203752597231,0.6912167449139237,0.5763789231214034,30.0,0.5853658536585366,0.12195121951219512,O5,de-protonated,0.0,,C41 H24 O5,41.0,24.0,5.0,,,,,,
27,81,593.2592978393993,593.2606321924785,593.2603502566594,5488365.107262121,16787.144372741397,260580.19993438447,4.1830613930353255,-1,0.4752311847018138,0.2851634767216948,0.0,0.17109808603301688,10.0,1.4,0.4,O12,de-protonated,0.0,,C30 H42 O12,30.0,42.0,12.0,,,,,,
28,82,593.222625109527,593.2239593984815,593.2239647472752,4215616.756039387,10185.28031008542,260595.9498889481,3.2130121366539366,-1,-0.009016482853816014,0.9995484521836754,0.0,0.5997290713102053,11.0,1.3103448275862069,0.4482758620689655,O13,de-protonated,0.0,,C29 H38 O13,29.0,38.0,13.0,,,,,,
29,85,591.2796530105388,591.2809839000537,591.2810857015658,4361430.460305018,11226.977397329454,261452.19991330887,3.3241468124578404,-1,-0.1721710951614795,0.8481627834045112,0.0,0.5088976700427067,10.0,1.4193548387096775,0.3548387096774194,O11,de-protonated,0.0,,C31 H44 O11,31.0,44.0,11.0,,,,,,
30,86,591.2433429830662,591.244673809015,591.2447001921814,7016212.037139038,17474.77960679779,261468.69992002254,5.347538861631412,-1,-0.044623091599229066,0.9889986276031425,0.0,0.5933991765618855,11.0,1.3333333333333333,0.4,O12,de-protonated,0.0,,C30 H40 O12,30.0,40.0,12.0,,,,,,
31,87,591.2070870673973,591.2084178298734,591.2083146827972,4193886.6768416935,11020.549800808896,261484.69990337646,3.196450145317173,-1,0.17446824344796064,0.8444189774916154,0.0,0.5066513864949692,12.0,1.2413793103448276,0.4482758620689655,O13,de-protonated,0.0,,C29 H36 O13,29.0,36.0,13.0,,,,,,
32,88,591.1765828766896,591.1779135857613,591.1778024002274,5729990.514986424,14121.649367021657,261498.19990883966,4.367220772900664,-1,0.18807460878775842,0.8215919355587474,0.0,0.4929551613352484,4.0,1.7142857142857142,0.9047619047619048,O19,de-protonated,0.0,,C21 H36 O19,21.0,36.0,19.0,,,,,,
33,89,589.2643717353862,589.265699094753,589.2654356370878,5679797.989394761,15731.195145774143,262346.44993989036,4.328965589085795,-1,0.4470950599207206,0.32938691652374447,0.0,0.19763214991424669,11.0,1.3548387096774193,0.3548387096774194,O11,de-protonated,0.0,,C31 H42 O11,31.0,42.0,11.0,,,,,,
34,94,587.1392140172895,587.1405376494104,587.1406290444569,5821936.798944881,15394.054461538642,210636.95987695284,4.437299374295233,-1,-0.15566125388632732,0.8740536877656765,0.0,0.5244322126594059,15.0,1.0,0.5,O14,de-protonated,0.0,,C28 H28 O14,28.0,28.0,14.0,,,,,,
35,95,587.1029068187687,587.1042303871702,587.1042435350726,4845734.566815721,11030.247005931207,263312.1998349381,3.6932683579163927,-1,-0.02239449379121299,0.9972176925221605,0.0,0.5983306155132962,16.0,0.8888888888888888,0.5555555555555556,O15,de-protonated,0.0,,C27 H24 O15,27.0,24.0,15.0,,,,,,
36,96,585.2327861308112,585.2341064152665,585.2341355081318,4322841.600051239,10682.796564894365,264153.69989623444,3.2947355819048236,-1,-0.04971149747150109,0.9863647417780557,0.0,0.5918188450668334,13.0,1.2258064516129032,0.3548387096774194,O11,de-protonated,0.0,,C31 H38 O11,31.0,38.0,11.0,,,,,,
37,97,585.1602997537577,585.1616199108523,585.1613644893631,5331889.916078344,12502.424554135538,264186.4498973538,4.063800863093068,-1,0.4364975282283125,0.3469757063720685,0.0,0.2081854238232411,15.0,1.0344827586206897,0.4482758620689655,O13,de-protonated,0.0,,C29 H30 O13,29.0,30.0,13.0,,,,,,
38,101,583.1445526311463,583.1458692442998,583.1457144248851,4901943.051058062,12064.426914728752,265099.9499560432,3.7361087185338127,-1,0.2654901010692769,0.675985739416946,0.0,0.4055914436501676,16.0,0.9655172413793104,0.4482758620689655,O13,de-protonated,0.0,,C29 H28 O13,29.0,28.0,13.0,,,,,,
39,102,583.1172925171458,583.118609082343,583.1187118299713,5955370.385285956,13171.190162352497,265111.94989961735,4.538998308795609,-1,-0.17620362059574535,0.8415689677350208,0.0,0.5049413806410125,30.0,0.5128205128205128,0.15384615384615385,O6,de-protonated,0.0,,C39 H20 O6,39.0,20.0,6.0,,,,,,
40,103,583.1080277298659,583.1093442787644,583.1093289155009,5112619.49506156,12500.183179889056,212093.15992555532,3.896679759656225,-1,0.026347140669613314,0.9961509166656788,0.0,0.5976905499994073,17.0,0.8571428571428571,0.5,O14,de-protonated,0.0,,C28 H24 O14,28.0,24.0,14.0,,,,,,
41,104,583.0715948927501,583.0729113775543,583.0729434061166,4784732.569190224,11763.695849717646,212106.35989536904,3.6467745303050325,-1,-0.054930626813441755,0.9833765328521302,0.0,0.5900259197112782,18.0,0.7407407407407407,0.5555555555555556,O15,de-protonated,0.0,,C27 H20 O15,27.0,20.0,15.0,,,,,,
42,105,581.2590301961931,581.2603434904877,581.2603502566594,4814482.716269388,12115.804113076865,212767.7599337797,3.66944916824399,-1,-0.011640518287001984,0.9992474962397949,0.0,0.599548497743877,9.0,1.4482758620689655,0.41379310344827586,O12,de-protonated,0.0,,C29 H42 O12,29.0,42.0,12.0,,,,,,
43,106,581.2226775399234,581.2239907701941,581.2239647472752,4203992.9230957925,10162.055198301383,265976.1998951621,3.2041528122695033,-1,0.04477261853973214,0.9889251858248521,0.0,0.5933551114949113,10.0,1.3571428571428572,0.4642857142857143,O13,de-protonated,0.0,,C28 H38 O13,28.0,38.0,13.0,,,,,,
44,114,577.264160978061,577.2654672283102,577.2654356370878,8865171.435600122,21742.42129641507,267800.44987998146,6.756758278677567,-1,0.054725643455030684,0.9834993408146844,0.0,0.5900996044888106,10.0,1.4,0.36666666666666664,O11,de-protonated,0.0,,C30 H42 O11,30.0,42.0,11.0,,,,,,
45,115,577.2279207304299,577.2292269167009,577.2290501277034,6495792.246678516,14934.170228009865,267816.9499090343,4.950891063771456,-1,0.3062718299179774,0.5938523068340505,0.0,0.35631138410043034,11.0,1.3103448275862069,0.41379310344827586,O12,de-protonated,0.0,,C29 H38 O12,29.0,38.0,12.0,,,,,,
46,120,575.2850839228429,575.28638667722,575.286171081994,5034882.472906981,14438.748392261741,268721.69991966145,3.8374310162090954,-1,0.37476170440524853,0.45828802491836446,0.0,0.27497281495101866,10.0,1.4193548387096775,0.3225806451612903,O10,de-protonated,0.0,,C31 H44 O10,31.0,44.0,10.0,,,,,,
47,121,575.2485437343668,575.2498464241601,575.2497855726098,9251821.968474466,22735.568279566884,268738.44990846195,7.051451303841492,-1,0.10578283004695907,0.9397262154585693,0.0,0.5638357292751416,11.0,1.3333333333333333,0.36666666666666664,O11,de-protonated,0.0,,C30 H40 O11,30.0,40.0,11.0,,,,,,
48,122,575.2120814148547,575.2133840402003,575.2134000632254,6424589.176194558,14562.89306917202,268755.44985541265,4.896622295315635,-1,-0.027855792616201434,0.9956984716214813,0.0,0.5974190829728887,12.0,1.2413793103448276,0.41379310344827586,O12,de-protonated,0.0,,C29 H36 O12,29.0,36.0,12.0,,,,,,
49,123,575.1756357974868,575.1769383584129,575.1770145538411,4122839.5975866457,9271.044880144651,268772.44988736213,3.142300268530283,-1,-0.13247300611166973,0.9071068904422336,0.0,0.5442641342653401,13.0,1.1428571428571428,0.4642857142857143,O13,de-protonated,0.0,,C28 H32 O13,28.0,32.0,13.0,,,,,,
50,124,575.1393925831055,575.1406950799684,575.1406290444569,4825702.066813224,10971.673226573128,268789.4499313204,3.6780002087082533,-1,0.11481628696351362,0.9293799224275933,0.0,0.5576279534565559,14.0,1.037037037037037,0.5185185185185185,O14,de-protonated,0.0,,C27 H28 O14,27.0,28.0,14.0,,,,,,
51,125,575.1032226516716,575.1045250845993,575.1042435350726,4814861.922701498,11631.325840437308,268806.69988567516,3.669738187606796,-1,0.4895625966154669,0.2640785893086797,0.0,0.15844715358520783,15.0,0.9230769230769231,0.5769230769230769,O15,de-protonated,0.0,,C26 H24 O15,26.0,24.0,15.0,,,,,,
52,129,573.1967329260722,573.198031987086,573.1977499987474,4341480.759698786,11004.661982257541,269700.44988192973,3.308941770377436,-1,0.49195646448957,0.2606538449708739,0.0,0.15639230698252435,13.0,1.1724137931034482,0.41379310344827586,O12,de-protonated,0.0,,C29 H34 O12,29.0,34.0,12.0,,,,,,
53,130,573.1601220880242,573.1614210842488,573.1613644893631,4543144.264960182,10168.756030751465,269717.9498484663,3.46264342957043,-1,0.09874162702481232,0.947274693695382,0.0,0.5683648162172291,14.0,1.0714285714285714,0.4642857142857143,O13,de-protonated,0.0,,C28 H30 O13,28.0,30.0,13.0,,,,,,
54,131,573.1236372001333,573.1249361317902,573.1249789799789,5747552.951595253,13722.941996398413,269735.1998978269,4.380606316520716,-1,-0.07476238222486355,0.9694248719284524,0.0,0.5816549231570715,15.0,0.9629629629629629,0.5185185185185185,O14,de-protonated,0.0,,C27 H26 O14,27.0,26.0,14.0,,,,,,
55,132,573.0873275494546,573.0886264168524,573.0885934705946,5413585.727228453,13953.149162107577,269751.94995347125,4.126066872535943,-1,0.057488943681873746,0.9818065436032573,0.0,0.5890839261619544,16.0,0.8461538461538461,0.5769230769230769,O15,de-protonated,0.0,,C26 H22 O15,26.0,22.0,15.0,,,,,,
56,135,571.144704553984,571.145999981404,571.1457144248851,5578655.07070434,13462.35131025377,270669.44987824303,4.251877598384705,-1,0.49997139372502575,0.24939183878064197,0.0,0.14963510326838517,15.0,1.0,0.4642857142857143,O13,de-protonated,0.0,,C28 H28 O13,28.0,28.0,13.0,,,,,,
57,137,571.1081167324876,571.1094120950802,571.1093289155009,6563532.083239471,14922.573003195996,216549.55988593283,5.002520262913786,-1,0.1456456322467873,0.8888310943509616,0.0,0.533298656610577,16.0,0.8888888888888888,0.5185185185185185,O14,de-protonated,0.0,,C27 H24 O14,27.0,24.0,14.0,,,,,,
58,138,571.0716418832268,571.0729371811907,571.0729434061166,5558211.841779189,14017.670959233614,270704.4499327282,4.236296404350687,-1,-0.010900404126771717,0.9993401133203398,0.0,0.5996040679922039,17.0,0.7692307692307693,0.5769230769230769,O15,de-protonated,0.0,,C26 H20 O15,26.0,20.0,15.0,,,,,,
59,144,569.0926576921256,569.0939494814893,569.0936788510229,5553868.622879922,14646.34510594388,271645.69985658076,4.232986137824326,-1,0.4755464283758306,0.2846890324674566,0.0,0.17081341948047393,17.0,0.8148148148148148,0.5185185185185185,O14,de-protonated,0.0,,C27 H22 O14,27.0,22.0,14.0,,,,,,
60,145,569.0560841387638,569.0573758632463,569.0572933416386,4664297.860551021,11130.232923890604,271663.1998941718,3.5549829365891727,-1,0.14501458588251487,0.8897372752218939,0.0,0.5338423651331363,18.0,0.6923076923076923,0.5769230769230769,O15,de-protonated,0.0,,C26 H18 O15,26.0,18.0,15.0,,,,,,
61,146,567.2797908196798,567.2810793913417,567.2810857015658,4836354.455242362,10655.592260738431,272513.4499384308,3.6861191282609234,-1,-0.01112362854888549,0.9993128189277264,0.0,0.5995876913566358,8.0,1.5172413793103448,0.3793103448275862,O11,de-protonated,0.0,,C29 H44 O11,29.0,44.0,11.0,,,,,,
62,147,567.2436835237045,567.2449720312435,567.2447001921814,6104072.024088077,13779.375263425401,272531.1998498149,4.6523340785918235,-1,0.4792271518334835,0.2791847691286201,0.0,0.16751086147717206,9.0,1.4285714285714286,0.42857142857142855,O12,de-protonated,0.0,,C28 H40 O12,28.0,40.0,12.0,,,,,,
63,151,567.0770159834132,567.07830419495,567.0780287865449,4999688.769477379,10678.880838969078,272610.9498674875,3.810607468719606,-1,0.48566227411187357,0.26971837662811393,0.0,0.16183102597686835,18.0,0.7407407407407407,0.5185185185185185,O14,de-protonated,0.0,,C27 H20 O14,27.0,20.0,14.0,,,,,,
64,153,565.3005131718186,565.3017982264641,565.301821146472,4735928.715670884,11310.96087638902,273467.94985945674,3.6095777492056893,-1,-0.04054472669142155,0.9909089377525806,0.0,0.5945453626515483,8.0,1.5333333333333334,0.3333333333333333,O10,de-protonated,0.0,,C30 H46 O10,30.0,46.0,10.0,,,,,,
65,154,565.2642429172716,565.2655279074295,565.2654356370878,7759362.284281217,18634.985426348816,273485.199878919,5.913944894628707,-1,0.1632336525592597,0.8624060792759211,0.0,0.5174436475655526,9.0,1.4482758620689655,0.3793103448275862,O11,de-protonated,0.0,,C29 H42 O11,29.0,42.0,11.0,,,,,,
66,155,565.2279867372299,565.2292716629237,565.2290501277034,8178870.209998492,19968.697294830366,218802.35990574557,6.233680803928602,-1,0.3919388435508014,0.4259545879909688,0.0,0.25557275279458125,10.0,1.3571428571428572,0.42857142857142855,O12,de-protonated,0.0,,C28 H38 O12,28.0,38.0,12.0,,,,,,
67,158,565.0613514217525,565.0626360511479,565.0623787220669,4431158.897160999,11962.566398580304,273583.69995710166,3.3772916609707444,-1,0.4553994226358548,0.31595386321485,0.0,0.18957231792890997,19.0,0.6666666666666666,0.5185185185185185,O14,de-protonated,0.0,,C27 H18 O14,27.0,18.0,14.0,,,,,,
68,159,563.2848861037304,563.2861675725343,563.286171081994,8911809.753502145,21265.506654285877,274446.1999335272,6.792304555800042,-1,-0.006230331725805956,0.9997843730651989,0.0,0.5998706238391193,9.0,1.4666666666666666,0.3333333333333333,O10,de-protonated,0.0,,C30 H44 O10,30.0,44.0,10.0,,,,,,
69,160,563.2487017737747,563.2499831781669,563.2497855726098,11300057.375315474,27057.537624814588,274464.19988065335,8.612552704123283,-1,0.3508311270887001,0.5046997635765312,0.0,0.3028198581459187,10.0,1.3793103448275863,0.3793103448275862,O11,de-protonated,0.0,,C29 H40 O11,29.0,40.0,11.0,,,,,,
70,171,561.1238896654424,561.1251672850419,561.1249789799789,5416705.163520428,13591.87986861353,275503.1998859893,4.128444409974866,-1,0.33558488765965444,0.5349129772906757,0.0,0.3209477863744054,14.0,1.0,0.5384615384615384,O14,de-protonated,0.0,,C26 H26 O14,26.0,26.0,14.0,,,,,,
71,172,561.0874010383744,561.0886785929375,561.0885934705946,5384810.607681677,11448.970547410408,275521.4498869333,4.1041353702937124,-1,0.1517092736457066,0.8799721492311218,0.0,0.527983289538673,15.0,0.88,0.6,O15,de-protonated,0.0,,C25 H22 O15,25.0,22.0,15.0,,,,,,
72,176,559.1810432568986,559.1823174116724,559.1820999342694,6798970.756039512,15348.991673296978,276460.6998867394,5.181964305605878,-1,0.3889205377348815,0.43156859873124626,0.0,0.2589411592387477,13.0,1.1428571428571428,0.42857142857142855,O12,de-protonated,0.0,,C28 H32 O12,28.0,32.0,12.0,,,,,,
73,177,559.1444568888372,559.1457309783257,559.1457144248851,6166623.397701982,13547.116717032326,276478.4499154262,4.700008792451409,-1,0.029604877820882974,0.9951426751936145,0.0,0.5970856051161687,14.0,1.037037037037037,0.48148148148148145,O13,de-protonated,0.0,,C27 H28 O13,27.0,28.0,13.0,,,,,,
74,178,559.1080200669932,559.1092940914617,559.1093289155009,6058417.684697443,13145.622108513975,276496.4499503934,4.617537759324215,-1,-0.06228484730065492,0.9786783553960513,0.0,0.5872070132376308,15.0,0.9230769230769231,0.5384615384615384,O14,de-protonated,0.0,,C26 H24 O14,26.0,24.0,14.0,,,,,,
75,179,559.0717921845741,559.0730661443941,559.0729434061166,5721213.957714358,14046.38208881933,276514.4498498801,4.360531553584703,-1,0.21953893321072188,0.7650890721491213,0.0,0.45905344328947273,16.0,0.8,0.6,O15,de-protonated,0.0,,C25 H20 O15,25.0,20.0,15.0,,,,,,
76,183,557.2381122192932,557.2393829051191,557.23922088856,7794954.902854957,17966.264925435375,277424.6999054778,5.9410724828490755,-1,0.29074866418005785,0.6252287485926916,0.0,0.37513724915561497,12.0,1.2666666666666666,0.3333333333333333,O10,de-protonated,0.0,,C30 H38 O10,30.0,38.0,10.0,,,,,,
77,184,557.2015108618145,557.2027814822536,557.2028353791758,5863967.186776741,12705.727913948362,277442.94989272737,4.469333630259932,-1,-0.09672765238402646,0.9493487041432149,0.0,0.5696092224859289,13.0,1.1724137931034482,0.3793103448275862,O11,de-protonated,0.0,,C29 H34 O11,29.0,34.0,11.0,,,,,,
78,185,557.1651967709322,557.1664673264961,557.1664498697914,5060711.652745916,11260.5491023083,277460.94987776276,3.857117214719295,-1,0.03133122006597891,0.9945612585176319,0.0,0.5967367551105791,14.0,1.0714285714285714,0.42857142857142855,O12,de-protonated,0.0,,C28 H30 O12,28.0,30.0,12.0,,,,,,
79,186,557.1287774673962,557.1300479578956,557.1300643604071,7879363.417057965,16794.46854142272,221983.15986505584,6.005406030290895,-1,-0.02944108127481123,0.9951961463324843,0.0,0.5971176877994906,15.0,0.9629629629629629,0.48148148148148145,O13,de-protonated,0.0,,C27 H26 O13,27.0,26.0,13.0,,,,,,
80,187,557.0926521530466,557.0939225790055,557.0936788510229,6713364.190469956,14404.91604708785,277496.69991031446,5.116717640628993,-1,0.4374990990659268,0.34529240298867475,0.0,0.20717544179320485,16.0,0.8461538461538461,0.5384615384615384,O14,de-protonated,0.0,,C26 H22 O14,26.0,22.0,14.0,,,,,,
81,189,555.2223519251451,555.223619007795,555.223570824082,4621673.8247413095,9402.446935628732,222745.3599309255,3.5224962205769605,-1,0.08678254232291807,0.9590231605864546,0.0,0.5754138963518728,13.0,1.2,0.3333333333333333,O10,de-protonated,0.0,,C30 H36 O10,30.0,36.0,10.0,,,,,,
82,197,553.1916694597985,553.1929329082769,553.1926646183192,4777101.768152653,12499.36689289515,279453.9498489139,3.6409585707989933,-1,0.48498466244444904,0.2707057329133965,0.0,0.16242343974803788,10.0,1.3076923076923077,0.5,O13,de-protonated,0.0,,C26 H34 O13,26.0,34.0,13.0,,,,,,
83,198,553.1338701042039,553.1351334491793,553.1351497408355,5048438.963108522,12154.041802650043,223586.3599210318,3.8477633519190673,-1,-0.0294533011683808,0.9951921673080328,0.0,0.5971153003848196,16.0,0.9285714285714286,0.42857142857142855,O12,de-protonated,0.0,,C28 H26 O12,28.0,26.0,12.0,,,,,,
84,199,553.0974603991817,553.0987236789554,553.0987642314511,5608049.211675817,11840.815894908981,279501.19993222633,4.274280899527431,-1,-0.07331872422053308,0.9705769012925376,0.0,0.5823461407755225,17.0,0.8148148148148148,0.48148148148148145,O13,de-protonated,0.0,,C27 H22 O13,27.0,22.0,13.0,,,,,,
85,200,553.0610750544151,553.0623382690293,553.0623787220669,5722962.643412908,14387.210056841432,279519.949872426,4.3618643475026,-1,-0.0731437161224079,0.9707151218944123,0.0,0.5824290731366474,18.0,0.6923076923076923,0.5384615384615384,O14,de-protonated,0.0,,C26 H18 O14,26.0,18.0,14.0,,,,,,
